gage_id,time_start,temperature,specific_humidity,pressure,wind_u,wind_v,longwave_radiation,convective_fraction,shortwave_radiation
2202600,2001-01-01T00:00:00,"[0.20416666666669178, 0.3862500000000229, 0.39500000000002444, -0.04333333333330813, 0.1587500000000238]","[0.0024430333323160807, 0.0024609666656494143, 0.002476199998982747, 0.0024082916656494135, 0.0024197333323160808]","[102268.2229166667, 102446.06291666666, 102520.51625000003, 102214.11624999998, 102333.18291666667]","[2.820833333333333, 3.0466666666666664, 3.7154166666666666, 2.8295833333333333, 2.794166666666667]","[-0.21541666666666667, -0.46833333333333327, -0.90375, -0.06333333333333334, -0.20541666666666666]","[245.3458333333333, 245.12499999999991, 245.4204166666667, 247.75833333333344, 247.05541666666667]","[0.0, 0.0, 0.0, 0.0, 0.0]","[103.66633333333334, 106.20549999999997, 106.24616666666668, 98.44166666666666, 102.54866666666668]"
2212600,2001-01-01T00:00:00,[-1.676666666666648],[0.002480141665649414],[100834.4629166667],[2.648333333333333],[0.07624999999999998],[271.80250000000007],[0.0],[58.900000000000006]
2215100,2001-01-01T00:00:00,"[-0.7629166666666407, -0.8145833333333078, -0.7874999999999801]","[0.0023957749989827475, 0.0024669249989827473, 0.0024469249989827473]","[101473.74291666667, 101233.34291666666, 101399.50291666664]","[2.4250000000000003, 2.4645833333333336, 2.4737500000000003]","[0.30000000000000004, 0.10625, 0.24208333333333332]","[258.50666666666666, 262.80916666666667, 261.73375000000004]","[0.0, 0.0, 0.0]","[74.69866666666667, 73.87483333333334, 74.46516666666666]"
2216180,2001-01-01T00:00:00,[],[],[],[],[],[],[],[]
2221525,2001-01-01T00:00:00,"[-2.109583333333307, -2.0070833333333127, -2.3416666666666424]","[0.0025211999989827477, 0.0025052083323160814, 0.0025253833323160813]","[100658.00958333333, 100777.60958333335, 100502.24958333332]","[2.7208333333333337, 2.7387499999999996, 2.72]","[0.22833333333333336, 0.39166666666666666, 0.11708333333333333]","[269.74666666666667, 269.8983333333334, 268.66125000000005]","[0.0, 0.0, 0.0]","[57.89416666666668, 57.52333333333333, 56.10616666666667]"
2231000,2001-01-01T00:00:00,"[1.1108333333333558, 1.307916666666685, 1.3912500000000279, 0.9716666666666901, 0.9920833333333547, 1.174166666666693, 0.9833333333333556, 1.1083333333333603, 1.0050000000000263]","[0.0024178333323160808, 0.002424649998982747, 0.0024411583323160806, 0.0024214999989827474, 0.0024221249989827475, 0.002437783332316081, 0.0024316249989827475, 0.0024376749989827476, 0.002434999998982748]","[102225.44958333335, 102317.23624999996, 102278.54291666667, 102349.10291666666, 102207.95625, 102359.79625, 102347.9829166667, 102365.36958333332, 102320.75624999999]","[1.4825, 1.9883333333333333, 2.3575, 1.3995833333333334, 1.684583333333333, 2.1483333333333334, 1.7875000000000003, 2.4770833333333333, 2.598333333333333]","[-0.19666666666666663, -0.2929166666666666, -0.39999999999999997, -0.03208333333333333, -0.057083333333333354, -0.25833333333333336, -0.03458333333333335, -0.3283333333333333, -0.3137499999999999]","[248.19749999999996, 247.5970833333333, 246.55249999999998, 250.27875000000003, 248.40624999999991, 247.89666666666656, 249.07958333333337, 248.24166666666665, 248.44749999999996]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[105.2595, 107.20799999999998, 109.60083333333334, 98.87016666666669, 103.1145, 106.31616666666666, 102.08883333333334, 104.87883333333333, 104.15533333333333]"
2231342,2001-01-01T00:00:00,[6.158333333333357],[0.0031743916656494144],[102450.88958333332],[1.6158333333333335],[-2.8733333333333335],[246.70125000000004],[0.0],[178.836]
2235200,2001-01-01T00:00:00,"[3.685833333333356, 3.6912500000000272]","[0.0026545999989827473, 0.002707024998982748]","[102483.52958333334, 102587.52958333331]","[2.07875, 3.0325000000000006]","[-1.102083333333333, -1.26875]","[241.2320833333334, 240.09916666666672]","[0.0, 0.0]","[154.33366666666666, 155.162]"
2245500,2001-01-01T00:00:00,[2.142916666666688],[0.002628049998982747],[102369.36958333333],[1.87375],[-0.7633333333333333],[242.8225],[0.0],[127.47233333333337]
2246000,2001-01-01T00:00:00,[1.6504166666666933],[0.0026327749989827477],[102504.35625],[2.2879166666666664],[-0.3429166666666667],[245.74750000000003],[0.0],[117.36733333333335]
2296500,2001-01-01T00:00:00,"[5.8666666666666885, 5.925000000000023, 5.870833333333356, 5.864583333333357, 5.689166666666689]","[0.002935799998982747, 0.002721616665649415, 0.0028521166656494137, 0.0027101833323160806, 0.002717874998982747]","[102373.82291666667, 102350.99625000001, 102423.98291666666, 102324.72958333332, 102290.96958333334]","[-0.46708333333333324, -0.3016666666666667, -0.9208333333333335, -0.7654166666666665, -0.6316666666666669]","[-2.040833333333333, -2.179583333333334, -1.4133333333333333, -1.5350000000000001, -1.4141666666666666]","[248.6641666666667, 247.61750000000004, 248.15625, 247.0320833333334, 246.1979166666667]","[0.0, 0.0, 0.0, 0.0, 0.0]","[176.89983333333336, 177.30133333333333, 177.12283333333335, 179.90583333333333, 177.47633333333332]"
2297155,2001-01-01T00:00:00,[],[],[],[],[],[],[],[]
2297310,2001-01-01T00:00:00,"[5.794583333333359, 5.836666666666687, 5.92833333333336]","[0.003474949998982747, 0.0033785249989827476, 0.003145383332316081]","[102540.83625, 102447.23625, 102403.52958333331]","[-1.1395833333333336, -1.0645833333333332, -1.4179166666666665]","[-1.9741666666666664, -1.655, -1.1583333333333334]","[251.13875000000004, 251.14750000000006, 250.80791666666656]","[0.0, 0.0, 0.0]","[180.5438333333333, 177.56616666666665, 175.28833333333333]"
2298123,2001-01-01T00:00:00,"[6.4637500000000285, 6.520416666666691, 6.022500000000025, 6.08250000000002]","[0.0032175499989827486, 0.0030335083323160803, 0.002998499998982747, 0.002760024998982747]","[102487.42291666666, 102442.06291666666, 102447.23625000002, 102414.0895833333]","[-1.1283333333333332, -0.6325000000000002, -0.3074999999999999, 0.05958333333333334]","[-2.229166666666667, -2.430833333333333, -2.4795833333333337, -2.7154166666666666]","[251.51916666666668, 250.8620833333333, 249.60250000000005, 248.75458333333333]","[0.0, 0.0, 0.0, 0.0]","[183.23166666666665, 184.12716666666668, 178.9935, 179.44466666666665]"
2298608,2001-01-01T00:00:00,"[6.11875000000002, 6.132916666666692]","[0.0032942499989827476, 0.003151691665649414]","[102455.87625000002, 102418.0895833333]","[-2.0245833333333336, -2.018333333333334]","[-1.20375, -0.9258333333333334]","[252.53666666666663, 252.45208333333326]","[0.0, 0.0]","[176.6978333333333, 175.66583333333335]"
2299950,2001-01-01T00:00:00,"[6.407916666666691, 6.139166666666696]","[0.0031542833323160804, 0.0031150749989827474]","[102438.56958333332, 102280.30291666668]","[-2.7141666666666673, -1.6970833333333333]","[-0.6354166666666666, -0.7970833333333333]","[254.06458333333327, 252.86374999999995]","[0.0, 0.0]","[175.35083333333333, 173.51000000000002]"
2300700,2001-01-01T00:00:00,[6.382083333333353],[0.0032120249989827467],[102508.11625],[-2.0520833333333335],[-0.05125],[254.77249999999995],[0.0],[174.26216666666664]
2310947,2001-01-01T00:00:00,"[4.912916666666686, 4.880833333333359, 4.669583333333359]","[0.002706558332316081, 0.0028221833323160803, 0.002727558332316082]","[102210.54291666664, 102333.20958333333, 102274.99624999998]","[0.20083333333333334, -0.3199999999999999, 0.07333333333333339]","[-1.3549999999999998, -0.9395833333333332, -1.1983333333333335]","[246.2495833333334, 248.93833333333328, 247.04041666666663]","[0.0, 0.0, 0.0]","[167.6275, 162.20900000000003, 161.8685]"
2312200,2001-01-01T00:00:00,"[4.828333333333357, 4.890833333333364, 4.842916666666693]","[0.0028665833323160803, 0.003044841665649415, 0.00294008333231608]","[102344.67624999997, 102484.64958333335, 102412.48958333336]","[-0.32208333333333333, -0.5887500000000001, -0.44999999999999996]","[-0.8304166666666665, -0.6504166666666666, -0.6266666666666668]","[249.84041666666664, 251.71250000000006, 250.57541666666657]","[0.0, 0.0, 0.0]","[157.71200000000002, 151.85083333333336, 155.271]"
2314500,2001-01-01T00:00:00,"[0.7045833333333557, 0.7675000000000244, 0.8341666666666919, 0.6866666666666958, 0.7083333333333522, 0.780833333333355, 0.7991666666666859, 0.5154166666666905, 0.6504166666666885, 0.7920833333333567, 0.7908333333333554, 0.8337500000000185, 0.37000000000002115, 0.5345833333333587, 0.6266666666666912, 0.7187500000000261]","[0.0024060249989827477, 0.0024179249989827478, 0.0024279666656494138, 0.0023895833323160807, 0.0024124583323160806, 0.0024272083323160806, 0.002431241665649414, 0.0024161916656494143, 0.002431258332316081, 0.0024358249989827477, 0.002438949998982747, 0.0024411499989827477, 0.002440024998982747, 0.002443533332316081, 0.002443133332316081, 0.002446899998982747]","[102414.06291666668, 102362.16958333332, 102341.84958333331, 102317.95625, 102345.50291666668, 102388.80958333334, 102346.0895833333, 102202.99625000001, 102299.87625000002, 102345.76958333334, 102346.24958333332, 102333.26291666667, 102160.27625000001, 102264.56958333333, 102281.26291666667, 102306.22291666665]","[2.070416666666667, 2.07, 2.06875, 1.9420833333333336, 2.0124999999999997, 2.0370833333333334, 2.045833333333333, 1.96375, 1.99125, 1.9991666666666665, 2.0641666666666665, 2.1358333333333337, 2.060833333333333, 2.0966666666666662, 2.1245833333333333, 2.1875]","[-0.07750000000000001, -0.08333333333333337, -0.08125, -0.07749999999999997, -0.09499999999999997, -0.09749999999999996, -0.08625000000000001, -0.10416666666666664, -0.11583333333333333, -0.11875000000000001, -0.09083333333333332, -0.08500000000000002, -0.12124999999999998, -0.10208333333333337, -0.06749999999999998, -0.06208333333333333]","[253.75625000000002, 251.89458333333334, 250.4920833333334, 254.3245833333334, 252.91458333333333, 251.74874999999994, 250.91958333333335, 253.6279166666666, 252.2574999999999, 250.88374999999996, 250.82874999999999, 250.26458333333332, 253.29499999999996, 252.41499999999996, 251.68374999999992, 250.9949999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90.78733333333332, 95.146, 98.66966666666667, 85.82950000000001, 91.06566666666667, 94.68466666666666, 96.75349999999999, 85.86866666666667, 91.02666666666669, 96.17200000000001, 96.1545, 97.77433333333335, 85.184, 89.7505, 92.69483333333334, 94.82883333333335]"
2315500,2001-01-01T00:00:00,"[0.9300000000000139, 0.9541666666666847, 0.9154166666666915, 0.8958333333333547, 0.8083333333333561, 0.8283333333333616, 0.9362500000000201, 0.8308333333333593, 0.7858333333333624, 0.7541666666666819, 0.8633333333333582, 0.9162500000000217, 0.7854166666666865, 0.7508333333333539, 0.7045833333333557, 0.7675000000000244, 0.8341666666666919, 0.7133333333333596, 0.6866666666666958, 0.7083333333333522, 0.780833333333355, 0.7991666666666859, 0.4520833333333556, 0.5154166666666905, 0.6504166666666885, 0.7920833333333567, 0.7908333333333554, 0.8337500000000185, -0.14499999999997945, 0.12000000000002349, 0.37000000000002115, 0.5345833333333587, 0.6266666666666912, 0.7187500000000261]","[0.0024213499989827474, 0.0024209999989827477, 0.002415899998982747, 0.0024113999989827475, 0.002386449998982747, 0.002401966665649414, 0.002421283332316081, 0.0023584083323160807, 0.002383408332316081, 0.002403149998982747, 0.002420966665649414, 0.0024302833323160806, 0.002344858332316081, 0.002375091665649414, 0.0024060249989827477, 0.0024179249989827478, 0.0024279666656494138, 0.0023577416656494136, 0.0023895833323160807, 0.0024124583323160806, 0.0024272083323160806, 0.002431241665649414, 0.002395866665649414, 0.0024161916656494143, 0.002431258332316081, 0.0024358249989827477, 0.002438949998982747, 0.0024411499989827477, 0.0023659166656494137, 0.002414791665649414, 0.002440024998982747, 0.002443533332316081, 0.002443133332316081, 0.002446899998982747]","[102235.90291666666, 102232.94291666668, 102434.00958333333, 102322.94291666667, 102426.11625, 102377.90291666666, 102424.27625000001, 102404.00958333333, 102421.92958333333, 102389.28958333332, 102434.99625000003, 102365.63625, 102302.48958333331, 102367.10291666666, 102414.06291666668, 102362.16958333332, 102341.84958333331, 102279.18291666666, 102317.95625, 102345.50291666668, 102388.80958333334, 102346.0895833333, 102203.15625, 102202.99625000001, 102299.87625000002, 102345.76958333334, 102346.24958333332, 102333.26291666667, 102031.18291666667, 102053.42291666666, 102160.27625000001, 102264.56958333333, 102281.26291666667, 102306.22291666665]","[0.6995833333333333, 0.9624999999999999, 0.9383333333333331, 1.1841666666666668, 1.4087500000000002, 1.586666666666667, 1.6925, 1.3233333333333335, 1.6224999999999998, 1.8349999999999997, 1.9245833333333333, 2.002083333333333, 1.64375, 1.8837500000000003, 2.070416666666667, 2.07, 2.06875, 1.8445833333333332, 1.9420833333333336, 2.0124999999999997, 2.0370833333333334, 2.045833333333333, 1.8874999999999995, 1.96375, 1.99125, 1.9991666666666665, 2.0641666666666665, 2.1358333333333337, 1.7537500000000001, 1.9470833333333335, 2.060833333333333, 2.0966666666666662, 2.1245833333333333, 2.1875]","[-0.2562499999999999, -0.15666666666666665, -0.17416666666666672, -0.08833333333333333, 0.016666666666666663, 0.01000000000000001, -0.013333333333333303, -0.05458333333333334, -0.03208333333333336, -0.03375000000000003, -0.05541666666666669, -0.07041666666666666, -0.05458333333333332, -0.05874999999999999, -0.07750000000000001, -0.08333333333333337, -0.08125, -0.05708333333333332, -0.07749999999999997, -0.09499999999999997, -0.09749999999999996, -0.08625000000000001, -0.09249999999999999, -0.10416666666666664, -0.11583333333333333, -0.11875000000000001, -0.09083333333333332, -0.08500000000000002, -0.08833333333333333, -0.10958333333333331, -0.12124999999999998, -0.10208333333333337, -0.06749999999999998, -0.06208333333333333]","[250.68749999999991, 249.16208333333336, 253.88749999999993, 251.9950000000001, 254.91875000000002, 253.08041666666668, 251.1941666666667, 255.73250000000004, 254.87000000000003, 253.5058333333333, 251.745, 249.77333333333328, 255.6870833333334, 254.81500000000005, 253.75625000000002, 251.89458333333334, 250.4920833333334, 255.61583333333337, 254.3245833333334, 252.91458333333333, 251.74874999999994, 250.91958333333335, 254.96041666666667, 253.6279166666666, 252.2574999999999, 250.88374999999996, 250.82874999999999, 250.26458333333332, 253.92875000000012, 253.84, 253.29499999999996, 252.41499999999996, 251.68374999999992, 250.9949999999999]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[98.69883333333333, 102.2815, 91.43566666666668, 95.16816666666666, 88.2355, 92.38033333333333, 97.03033333333332, 83.19666666666667, 87.094, 91.43416666666667, 95.517, 100.94733333333333, 82.22933333333332, 86.23, 90.78733333333332, 95.146, 98.66966666666667, 80.746, 85.82950000000001, 91.06566666666667, 94.68466666666666, 96.75349999999999, 81.12583333333335, 85.86866666666667, 91.02666666666669, 96.17200000000001, 96.1545, 97.77433333333335, 77.29833333333333, 81.405, 85.184, 89.7505, 92.69483333333334, 94.82883333333335]"
2324400,2001-01-01T00:00:00,[0.5575000000000282],[0.0025301833323160806],[102513.12958333333],[-0.6241666666666668],[-1.6937500000000003],[258.3325],[0.0],[78.89616666666667]
2327100,2001-01-01T00:00:00,[0.9287500000000269],[0.0029582833323160804],[102623.12958333331],[-0.6325000000000001],[-1.9591666666666665],[273.00875],[0.0],[61.021833333333326]
2342933,2001-01-01T00:00:00,[-0.6712499999999769],[0.002598641665649414],[101157.36958333332],[1.352916666666667],[-0.7520833333333335],[271.6725],[0.0],[66.214]
2349900,2001-01-01T00:00:00,[-0.6679166666666418],[0.0024148166656494147],[101541.79624999997],[2.4079166666666665],[0.09000000000000001],[260.25375],[0.0],[75.21816666666668]
2350900,2001-01-01T00:00:00,"[-0.49749999999997624, -0.4124999999999754, -0.62874999999998, -0.40666666666664736, -0.5049999999999718, -0.4029166666666413, -0.7224999999999824, -0.5783333333333047, -0.7320833333333047]","[0.0024259416656494145, 0.0024362999989827475, 0.0024706416656494145, 0.0024321583323160807, 0.002530566665649414, 0.002434908332316081, 0.0026603333323160813, 0.0025617499989827475, 0.0025792916656494137]","[101457.79625, 101624.11625, 101128.70291666669, 101370.27625000001, 101131.36958333336, 101065.20958333334, 100822.11625000002, 100892.14291666668, 100624.67624999997]","[1.9845833333333334, 1.9916666666666665, 1.85375, 2.02, 1.8016666666666667, 2.0375, 1.6300000000000001, 1.879583333333333, 2.105]","[-0.13291666666666666, -0.11333333333333336, -0.29375, -0.11625, -0.38208333333333333, -0.11250000000000003, -0.6749999999999999, -0.37041666666666667, -0.2704166666666666]","[266.2775000000001, 266.3554166666667, 267.6254166666667, 267.4875000000001, 269.29624999999993, 268.84166666666664, 269.66791666666666, 269.32750000000004, 268.8020833333332]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[63.282500000000006, 64.11216666666667, 65.75, 65.62700000000001, 68.94533333333334, 68.08733333333335, 72.27833333333334, 70.82066666666667, 71.65066666666668]"
2361000,2001-01-01T00:00:00,"[0.3345833333333535, 0.27375000000001865, 0.309166666666691, 0.25958333333335304, 0.06416666666668884, 0.1391666666666893, 0.0075000000000216005, -0.12833333333330899, -0.022499999999979536, -0.20124999999997803, -0.39416666666664685, -0.45833333333330256]","[0.0025404749989827477, 0.0025317083323160815, 0.0025186083323160808, 0.002479341665649414, 0.002515449998982747, 0.002513158332316081, 0.002514216665649414, 0.002545358332316081, 0.0024916083323160807, 0.002541124998982748, 0.0026188583323160804, 0.0025452999989827477]","[101792.56958333333, 101633.71625, 101802.67625000003, 101665.47625000002, 101402.32958333332, 101567.60958333332, 101455.20958333334, 101435.39625000003, 101282.88958333332, 101259.90291666666, 101304.30291666665, 101010.78291666669]","[0.5312499999999999, 0.7179166666666666, 0.8658333333333332, 1.08125, 0.9358333333333335, 1.0137500000000002, 1.1370833333333332, 1.2454166666666666, 1.0425, 1.14, 1.2245833333333331, 1.2170833333333333]","[-0.9329166666666665, -0.7349999999999999, -1.0054166666666666, -0.8045833333333333, -1.1766666666666667, -0.9804166666666667, -0.7999999999999998, -0.66125, -0.8358333333333333, -0.7308333333333333, -0.6629166666666667, -0.6920833333333333]","[277.3270833333333, 276.66124999999994, 276.3937500000001, 275.7675, 274.73375000000004, 274.89500000000004, 274.10625, 273.40000000000003, 273.5387500000001, 272.68749999999994, 271.84999999999997, 271.5558333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[48.1565, 47.202999999999996, 50.84533333333334, 49.784, 54.901833333333336, 54.036833333333334, 53.919666666666664, 54.7775, 56.278999999999996, 57.694666666666656, 60.38066666666666, 61.19066666666666]"
